timestamp,norm_min_cpu,norm_max_cpu,norm_avg
1/14/2017 23:45,0.2046,0.1897,0.1972
1/14/2017 23:50,0.1945,0.1682,0.1813
1/14/2017 23:55,0.1818,0.1671,0.1744
1/15/2017 0:00,0.1765,0.1514,0.1640
1/15/2017 0:05,0.1755,0.1526,0.1641
1/15/2017 0:10,0.1757,0.1782,0.1769
1/15/2017 0:15,0.1721,0.1685,0.1703
1/15/2017 0:20,0.1741,0.1497,0.1619
1/15/2017 0:25,0.1680,0.1831,0.1755
1/15/2017 0:30,0.1511,0.1347,0.1429
1/15/2017 0:35,0.1542,0.1291,0.1417
1/15/2017 0:40,0.1796,0.1491,0.1643
1/15/2017 0:45,0.1857,0.1467,0.1662
1/15/2017 0:50,0.1912,0.1313,0.1612
1/15/2017 0:55,0.1525,0.1359,0.1442
1/15/2017 1:00,0.1386,0.1197,0.1292
1/15/2017 1:05,0.1318,0.1153,0.1235
1/15/2017 1:10,0.1249,0.1083,0.1166
1/15/2017 1:15,0.1179,0.1089,0.1134
1/15/2017 1:20,0.1133,0.0827,0.0980
1/15/2017 1:25,0.1222,0.1270,0.1246
1/15/2017 1:30,0.1250,0.1116,0.1183
1/15/2017 1:35,0.1213,0.0947,0.1080
1/15/2017 1:40,0.1203,0.1130,0.1166
1/15/2017 1:45,0.1188,0.0978,0.1083
1/15/2017 1:50,0.1333,0.0902,0.1118
1/15/2017 1:55,0.1243,0.0969,0.1106
1/15/2017 2:00,0.1081,0.0743,0.0912
1/15/2017 2:05,0.0998,0.0702,0.0850
1/15/2017 2:10,0.0988,0.0775,0.0882
1/15/2017 2:15,0.0937,0.0683,0.0810
1/15/2017 2:20,0.0879,0.0524,0.0701
1/15/2017 2:25,0.0878,0.1089,0.0983
1/15/2017 2:30,0.0993,0.0931,0.0962
1/15/2017 2:35,0.0863,0.0893,0.0878
1/15/2017 2:40,0.0785,0.0848,0.0816
1/15/2017 2:45,0.0843,0.0711,0.0777
1/15/2017 2:50,0.0971,0.0790,0.0881
1/15/2017 2:55,0.1351,0.0979,0.1165
1/15/2017 3:00,0.1112,0.0704,0.0908
1/15/2017 3:05,0.0754,0.0502,0.0628
1/15/2017 3:10,0.0756,0.0542,0.0649
1/15/2017 3:15,0.0648,0.0437,0.0543
1/15/2017 3:20,0.0750,0.0413,0.0581
1/15/2017 3:25,0.0851,0.0897,0.0874
1/15/2017 3:30,0.0871,0.0647,0.0759
1/15/2017 3:35,0.0708,0.0505,0.0607
1/15/2017 3:40,0.0760,0.0335,0.0547
1/15/2017 3:45,0.0578,0.0274,0.0426
1/15/2017 3:50,0.0623,0.0333,0.0478
1/15/2017 3:55,0.0685,0.0520,0.0602
1/15/2017 4:00,0.0586,0.0284,0.0435
1/15/2017 4:05,0.0618,0.0219,0.0418
1/15/2017 4:10,0.0691,0.0276,0.0483
1/15/2017 4:15,0.0527,0.0190,0.0359
1/15/2017 4:20,0.0568,0.0293,0.0431
1/15/2017 4:25,0.0731,0.0723,0.0727
1/15/2017 4:30,0.0635,0.0295,0.0465
1/15/2017 4:35,0.0895,0.0318,0.0606
1/15/2017 4:40,0.0786,0.0373,0.0579
1/15/2017 4:45,0.0690,0.0345,0.0517
1/15/2017 4:50,0.0636,0.0271,0.0454
1/15/2017 4:55,0.0687,0.0412,0.0549
1/15/2017 5:00,0.0848,0.0434,0.0641
1/15/2017 5:05,0.1233,0.0583,0.0908
1/15/2017 5:10,0.1292,0.0620,0.0956
1/15/2017 5:15,0.0866,0.0425,0.0645
1/15/2017 5:20,0.0696,0.0247,0.0472
1/15/2017 5:25,0.0783,0.0768,0.0775
1/15/2017 5:30,0.0724,0.0429,0.0577
1/15/2017 5:35,0.0742,0.0364,0.0553
1/15/2017 5:40,0.0784,0.0532,0.0658
1/15/2017 5:45,0.0710,0.0512,0.0611
1/15/2017 5:50,0.0698,0.0227,0.0462
1/15/2017 5:55,0.0769,0.0519,0.0644
1/15/2017 6:00,0.0877,0.0474,0.0675
1/15/2017 6:05,0.0847,0.0719,0.0783
1/15/2017 6:10,0.0889,0.0834,0.0861
1/15/2017 6:15,0.0827,0.0609,0.0718
1/15/2017 6:20,0.0874,0.0509,0.0691
1/15/2017 6:25,0.0991,0.1133,0.1062
1/15/2017 6:30,0.0929,0.0762,0.0845
1/15/2017 6:35,0.0880,0.0715,0.0798
1/15/2017 6:40,0.0937,0.0777,0.0857
1/15/2017 6:45,0.0913,0.0622,0.0767
1/15/2017 6:50,0.0914,0.0622,0.0768
1/15/2017 6:55,0.0990,0.0872,0.0931
1/15/2017 7:00,0.0980,0.0782,0.0881
1/15/2017 7:05,0.1032,0.0798,0.0915
1/15/2017 7:10,0.1361,0.1136,0.1248
1/15/2017 7:15,0.1583,0.1125,0.1354
1/15/2017 7:20,0.1298,0.0992,0.1145
1/15/2017 7:25,0.1201,0.1328,0.1264
1/15/2017 7:30,0.1143,0.0972,0.1057
1/15/2017 7:35,0.1131,0.0965,0.1048
1/15/2017 7:40,0.1161,0.1083,0.1122
1/15/2017 7:45,0.1229,0.0975,0.1102
1/15/2017 7:50,0.1185,0.0926,0.1056
1/15/2017 7:55,0.1227,0.1155,0.1191
1/15/2017 8:00,0.1168,0.1037,0.1102
1/15/2017 8:05,0.1241,0.1007,0.1124
1/15/2017 8:10,0.1300,0.1296,0.1298
1/15/2017 8:15,0.1389,0.1486,0.1438
1/15/2017 8:20,0.1273,0.1421,0.1347
1/15/2017 8:25,0.1405,0.1613,0.1509
1/15/2017 8:30,0.1526,0.1399,0.1462
1/15/2017 8:35,0.1389,0.1465,0.1427
1/15/2017 8:40,0.1388,0.1474,0.1431
1/15/2017 8:45,0.1414,0.1454,0.1434
1/15/2017 8:50,0.1419,0.1384,0.1402
1/15/2017 8:55,0.1441,0.1540,0.1491
1/15/2017 9:00,0.1391,0.1444,0.1418
1/15/2017 9:05,0.1522,0.1427,0.1474
1/15/2017 9:10,0.1555,0.1526,0.1541
1/15/2017 9:15,0.1583,0.1642,0.1612
1/15/2017 9:20,0.1789,0.1610,0.1699
1/15/2017 9:25,0.1943,0.1943,0.1943
1/15/2017 9:30,0.1696,0.1803,0.1750
1/15/2017 9:35,0.1676,0.1645,0.1661
1/15/2017 9:40,0.1752,0.1771,0.1762
1/15/2017 9:45,0.1744,0.1729,0.1736
1/15/2017 9:50,0.1832,0.1720,0.1776
1/15/2017 9:55,0.1998,0.2000,0.1999
1/15/2017 10:00,0.1757,0.1917,0.1837
1/15/2017 10:05,0.1785,0.1802,0.1793
1/15/2017 10:10,0.1855,0.1889,0.1872
1/15/2017 10:15,0.1880,0.2006,0.1943
1/15/2017 10:20,0.1856,0.1927,0.1891
1/15/2017 10:25,0.1942,0.2496,0.2219
1/15/2017 10:30,0.1943,0.2325,0.2134
1/15/2017 10:35,0.1931,0.2237,0.2084
1/15/2017 10:40,0.1964,0.2332,0.2148
1/15/2017 10:45,0.1911,0.2222,0.2067
1/15/2017 10:50,0.1873,0.2378,0.2126
1/15/2017 10:55,0.1834,0.2414,0.2124
1/15/2017 11:00,0.1882,0.2021,0.1951
1/15/2017 11:05,0.1823,0.1885,0.1854
1/15/2017 11:10,0.1888,0.1986,0.1937
1/15/2017 11:15,0.1899,0.1958,0.1929
1/15/2017 11:20,0.1948,0.2003,0.1975
1/15/2017 11:25,0.1989,0.2530,0.2259
1/15/2017 11:30,0.2259,0.2500,0.2379
1/15/2017 11:35,0.2455,0.2461,0.2458
1/15/2017 11:40,0.2508,0.2433,0.2471
1/15/2017 11:45,0.2188,0.2196,0.2192
1/15/2017 11:50,0.2130,0.1987,0.2058
1/15/2017 11:55,0.2077,0.2023,0.2050
1/15/2017 12:00,0.1982,0.1942,0.1962
1/15/2017 12:05,0.1988,0.1901,0.1945
1/15/2017 12:10,0.1925,0.1932,0.1928
1/15/2017 12:15,0.1884,0.1906,0.1895
1/15/2017 12:20,0.1864,0.1808,0.1836
1/15/2017 12:25,0.1980,0.2233,0.2106
1/15/2017 12:30,0.2153,0.2150,0.2152
1/15/2017 12:35,0.2060,0.2285,0.2173
1/15/2017 12:40,0.1971,0.2107,0.2039
1/15/2017 12:45,0.1975,0.1909,0.1942
1/15/2017 12:50,0.1982,0.1821,0.1901
1/15/2017 12:55,0.1970,0.1975,0.1973
1/15/2017 13:00,0.1932,0.1847,0.1889
1/15/2017 13:05,0.1952,0.1854,0.1903
1/15/2017 13:10,0.2007,0.1944,0.1975
1/15/2017 13:15,0.1934,0.1954,0.1944
1/15/2017 13:20,0.1903,0.1801,0.1852
1/15/2017 13:25,0.2020,0.2278,0.2149
1/15/2017 13:30,0.2082,0.1996,0.2039
1/15/2017 13:35,0.2164,0.2109,0.2137
1/15/2017 13:40,0.2533,0.2370,0.2452
1/15/2017 13:45,0.2695,0.2576,0.2636
1/15/2017 13:50,0.2446,0.2329,0.2388
1/15/2017 13:55,0.2368,0.2363,0.2366
1/15/2017 14:00,0.2223,0.2175,0.2199
1/15/2017 14:05,0.2235,0.2179,0.2207
1/15/2017 14:10,0.2246,0.2269,0.2258
1/15/2017 14:15,0.2254,0.2209,0.2232
1/15/2017 14:20,0.2168,0.2150,0.2159
1/15/2017 14:25,0.2341,0.3193,0.2767
1/15/2017 14:30,0.2503,0.2535,0.2519
1/15/2017 14:35,0.2378,0.2370,0.2374
1/15/2017 14:40,0.2457,0.2501,0.2479
1/15/2017 14:45,0.2554,0.2513,0.2534
1/15/2017 14:50,0.2493,0.2422,0.2458
1/15/2017 14:55,0.2424,0.2650,0.2537
1/15/2017 15:00,0.2289,0.2325,0.2307
1/15/2017 15:05,0.2294,0.2216,0.2255
1/15/2017 15:10,0.2387,0.2234,0.2310
1/15/2017 15:15,0.2211,0.2117,0.2164
1/15/2017 15:20,0.2113,0.1956,0.2035
1/15/2017 15:25,0.2348,0.2599,0.2473
1/15/2017 15:30,0.2229,0.2349,0.2289
1/15/2017 15:35,0.2469,0.2424,0.2447
1/15/2017 15:40,0.2609,0.2587,0.2598
1/15/2017 15:45,0.2574,0.2835,0.2705
1/15/2017 15:50,0.2942,0.2891,0.2917
1/15/2017 15:55,0.3206,0.3145,0.3175
1/15/2017 16:00,0.2990,0.3007,0.2998
1/15/2017 16:05,0.2802,0.2863,0.2833
1/15/2017 16:10,0.2823,0.3021,0.2922
1/15/2017 16:15,0.2886,0.2917,0.2901
1/15/2017 16:20,0.2813,0.2899,0.2856
1/15/2017 16:25,0.2963,0.3632,0.3298
1/15/2017 16:30,0.3179,0.3120,0.3149
1/15/2017 16:35,0.3161,0.3150,0.3155
1/15/2017 16:40,0.3112,0.3221,0.3166
1/15/2017 16:45,0.2992,0.3119,0.3056
1/15/2017 16:50,0.2933,0.3175,0.3054
1/15/2017 16:55,0.3075,0.3463,0.3269
1/15/2017 17:00,0.2934,0.3263,0.3098
1/15/2017 17:05,0.3014,0.3005,0.3010
1/15/2017 17:10,0.3210,0.3155,0.3182
1/15/2017 17:15,0.3350,0.3155,0.3252
1/15/2017 17:20,0.3414,0.3024,0.3219
1/15/2017 17:25,0.3371,0.3636,0.3504
1/15/2017 17:30,0.3184,0.3521,0.3352
1/15/2017 17:35,0.3107,0.3491,0.3299
1/15/2017 17:40,0.3135,0.3599,0.3367
1/15/2017 17:45,0.3252,0.3440,0.3346
1/15/2017 17:50,0.3183,0.3330,0.3256
1/15/2017 17:55,0.3051,0.3056,0.3054
1/15/2017 18:00,0.2968,0.2864,0.2916
1/15/2017 18:05,0.3125,0.2817,0.2971
1/15/2017 18:10,0.3070,0.3012,0.3041
1/15/2017 18:15,0.2957,0.3016,0.2986
1/15/2017 18:20,0.2839,0.2879,0.2859
1/15/2017 18:25,0.2958,0.3400,0.3179
1/15/2017 18:30,0.2858,0.3080,0.2969
1/15/2017 18:35,0.2808,0.3037,0.2923
1/15/2017 18:40,0.2816,0.3173,0.2994
1/15/2017 18:45,0.2946,0.3039,0.2992
1/15/2017 18:50,0.2875,0.3041,0.2958
1/15/2017 18:55,0.2912,0.3091,0.3002
1/15/2017 19:00,0.2856,0.2940,0.2898
1/15/2017 19:05,0.2854,0.2825,0.2840
1/15/2017 19:10,0.2810,0.2989,0.2900
1/15/2017 19:15,0.2763,0.2908,0.2836
1/15/2017 19:20,0.2948,0.3064,0.3006
1/15/2017 19:25,0.3445,0.3664,0.3555
1/15/2017 19:30,0.3721,0.3515,0.3618
1/15/2017 19:35,0.3114,0.3253,0.3184
1/15/2017 19:40,0.3047,0.3152,0.3100
1/15/2017 19:45,0.3084,0.3097,0.3090
1/15/2017 19:50,0.3032,0.2946,0.2989
1/15/2017 19:55,0.2965,0.2991,0.2978
1/15/2017 20:00,0.2922,0.2835,0.2879
1/15/2017 20:05,0.2850,0.2752,0.2801
1/15/2017 20:10,0.2834,0.2848,0.2841
1/15/2017 20:15,0.2886,0.2839,0.2863
1/15/2017 20:20,0.2797,0.2875,0.2836
1/15/2017 20:25,0.2934,0.3388,0.3161
1/15/2017 20:30,0.3088,0.3158,0.3123
1/15/2017 20:35,0.2835,0.3050,0.2942
1/15/2017 20:40,0.2791,0.2911,0.2851
1/15/2017 20:45,0.2716,0.2831,0.2774
1/15/2017 20:50,0.2779,0.3074,0.2927
1/15/2017 20:55,0.2787,0.3002,0.2894
1/15/2017 21:00,0.2698,0.2837,0.2767
1/15/2017 21:05,0.2849,0.2740,0.2794
1/15/2017 21:10,0.2766,0.2802,0.2784
1/15/2017 21:15,0.2616,0.2712,0.2664
1/15/2017 21:20,0.2562,0.2500,0.2531
1/15/2017 21:25,0.2697,0.2998,0.2848
1/15/2017 21:30,0.2845,0.2985,0.2915
1/15/2017 21:35,0.3065,0.2988,0.3026
1/15/2017 21:40,0.3045,0.2994,0.3019
1/15/2017 21:45,0.2664,0.3163,0.2914
1/15/2017 21:50,0.2479,0.2612,0.2545
1/15/2017 21:55,0.2438,0.2781,0.2609
1/15/2017 22:00,0.2329,0.2699,0.2514
1/15/2017 22:05,0.2390,0.2732,0.2561
1/15/2017 22:10,0.2389,0.2549,0.2469
1/15/2017 22:15,0.2320,0.2499,0.2409
1/15/2017 22:20,0.2236,0.2391,0.2314
1/15/2017 22:25,0.2324,0.2847,0.2585
1/15/2017 22:30,0.2317,0.2366,0.2341
1/15/2017 22:35,0.2260,0.2289,0.2275
1/15/2017 22:40,0.2354,0.2375,0.2365
1/15/2017 22:45,0.2220,0.2227,0.2223
1/15/2017 22:50,0.2104,0.2086,0.2095
1/15/2017 22:55,0.2231,0.2360,0.2295
1/15/2017 23:00,0.2169,0.2133,0.2151
1/15/2017 23:05,0.2137,0.2046,0.2091
1/15/2017 23:10,0.2134,0.2203,0.2169
1/15/2017 23:15,0.1954,0.2125,0.2039
1/15/2017 23:20,0.1800,0.1914,0.1857
1/15/2017 23:25,0.1911,0.2123,0.2017
1/15/2017 23:30,0.1832,0.1780,0.1806
1/15/2017 23:35,0.1833,0.1739,0.1786
1/15/2017 23:40,0.2013,0.1800,0.1907
1/15/2017 23:45,0.2143,0.1763,0.1953
1/15/2017 23:50,0.2198,0.1719,0.1958
1/15/2017 23:55,0.1922,0.1715,0.1818
1/16/2017 0:00,0.1636,0.1376,0.1506
1/16/2017 0:05,0.1517,0.1295,0.1406
1/16/2017 0:10,0.1584,0.1473,0.1528
1/16/2017 0:15,0.1522,0.1453,0.1488
1/16/2017 0:20,0.1381,0.1371,0.1376
1/16/2017 0:25,0.1542,0.1752,0.1647
1/16/2017 0:30,0.1560,0.1412,0.1486
1/16/2017 0:35,0.1338,0.1229,0.1284
1/16/2017 0:40,0.1413,0.1348,0.1381
1/16/2017 0:45,0.1396,0.1413,0.1405
1/16/2017 0:50,0.1347,0.1249,0.1298
1/16/2017 0:55,0.1386,0.1391,0.1388
1/16/2017 1:00,0.1272,0.1118,0.1195
1/16/2017 1:05,0.1192,0.0974,0.1083
1/16/2017 1:10,0.1193,0.1059,0.1126
1/16/2017 1:15,0.1091,0.0918,0.1005
1/16/2017 1:20,0.1046,0.0749,0.0898
1/16/2017 1:25,0.1211,0.1264,0.1238
1/16/2017 1:30,0.1141,0.0918,0.1029
1/16/2017 1:35,0.1064,0.0869,0.0967
1/16/2017 1:40,0.1088,0.0997,0.1043
1/16/2017 1:45,0.1079,0.0829,0.0954
1/16/2017 1:50,0.1109,0.0805,0.0957
1/16/2017 1:55,0.1544,0.1090,0.1317
1/16/2017 2:00,0.1343,0.0884,0.1113
1/16/2017 2:05,0.0989,0.0686,0.0838
1/16/2017 2:10,0.0912,0.0745,0.0828
1/16/2017 2:15,0.0911,0.0746,0.0829
1/16/2017 2:20,0.0897,0.0581,0.0739
1/16/2017 2:25,0.0971,0.1264,0.1117
1/16/2017 2:30,0.1241,0.1118,0.1179
1/16/2017 2:35,0.0956,0.0997,0.0976
1/16/2017 2:40,0.0925,0.1032,0.0978
1/16/2017 2:45,0.0963,0.0860,0.0911
1/16/2017 2:50,0.0842,0.0877,0.0860
1/16/2017 2:55,0.0984,0.1153,0.1068
1/16/2017 3:00,0.0947,0.0815,0.0881
1/16/2017 3:05,0.0773,0.0583,0.0678
1/16/2017 3:10,0.0865,0.0633,0.0749
1/16/2017 3:15,0.0811,0.0556,0.0684
1/16/2017 3:20,0.0738,0.0518,0.0628
1/16/2017 3:25,0.0947,0.1047,0.0997
1/16/2017 3:30,0.1007,0.0756,0.0882
1/16/2017 3:35,0.0883,0.0712,0.0798
1/16/2017 3:40,0.0896,0.0645,0.0771
1/16/2017 3:45,0.0963,0.0541,0.0752
1/16/2017 3:50,0.0900,0.0436,0.0668
1/16/2017 3:55,0.0967,0.0730,0.0848
1/16/2017 4:00,0.1085,0.0576,0.0830
1/16/2017 4:05,0.0967,0.0589,0.0778
1/16/2017 4:10,0.1014,0.0645,0.0829
1/16/2017 4:15,0.0970,0.0618,0.0794
1/16/2017 4:20,0.0942,0.0574,0.0758
1/16/2017 4:25,0.1291,0.1087,0.1189
1/16/2017 4:30,0.1462,0.0922,0.1192
1/16/2017 4:35,0.1250,0.0745,0.0998
1/16/2017 4:40,0.1087,0.0731,0.0909
1/16/2017 4:45,0.1053,0.0592,0.0822
1/16/2017 4:50,0.0975,0.0535,0.0755
1/16/2017 4:55,0.1061,0.0688,0.0874
1/16/2017 5:00,0.0986,0.0743,0.0864
1/16/2017 5:05,0.1063,0.0833,0.0948
1/16/2017 5:10,0.1061,0.0819,0.0940
1/16/2017 5:15,0.1038,0.0655,0.0846
1/16/2017 5:20,0.1026,0.0593,0.0810
1/16/2017 5:25,0.1136,0.1089,0.1113
1/16/2017 5:30,0.1216,0.0772,0.0994
1/16/2017 5:35,0.1150,0.0719,0.0935
1/16/2017 5:40,0.1145,0.0940,0.1042
1/16/2017 5:45,0.1307,0.1030,0.1169
1/16/2017 5:50,0.1252,0.0739,0.0995
1/16/2017 5:55,0.1319,0.1041,0.1180
1/16/2017 6:00,0.1275,0.0894,0.1085
1/16/2017 6:05,0.1476,0.1084,0.1280
1/16/2017 6:10,0.1706,0.1219,0.1463
1/16/2017 6:15,0.1784,0.1265,0.1524
1/16/2017 6:20,0.1743,0.1219,0.1481
1/16/2017 6:25,0.1778,0.1564,0.1671
1/16/2017 6:30,0.1495,0.1141,0.1318
1/16/2017 6:35,0.1517,0.1112,0.1315
1/16/2017 6:40,0.1544,0.1209,0.1377
1/16/2017 6:45,0.1565,0.1111,0.1338
1/16/2017 6:50,0.1439,0.1026,0.1232
1/16/2017 6:55,0.1589,0.1301,0.1445
1/16/2017 7:00,0.1564,0.1219,0.1391
1/16/2017 7:05,0.1589,0.1229,0.1409
1/16/2017 7:10,0.1682,0.1442,0.1562
1/16/2017 7:15,0.1778,0.1485,0.1632
1/16/2017 7:20,0.1714,0.1306,0.1510
1/16/2017 7:25,0.1907,0.1719,0.1813
1/16/2017 7:30,0.1984,0.1585,0.1785
1/16/2017 7:35,0.1775,0.1595,0.1685
1/16/2017 7:40,0.1856,0.1624,0.1740
1/16/2017 7:45,0.1828,0.1595,0.1711
1/16/2017 7:50,0.1765,0.1484,0.1625
1/16/2017 7:55,0.1808,0.1596,0.1702
1/16/2017 8:00,0.1683,0.1490,0.1586
1/16/2017 8:05,0.1770,0.1471,0.1620
1/16/2017 8:10,0.1777,0.1609,0.1693
1/16/2017 8:15,0.1811,0.1677,0.1744
1/16/2017 8:20,0.1885,0.1722,0.1804
1/16/2017 8:25,0.2016,0.2046,0.2031
1/16/2017 8:30,0.1948,0.1680,0.1814
1/16/2017 8:35,0.1909,0.1686,0.1797
1/16/2017 8:40,0.1927,0.1973,0.1950
1/16/2017 8:45,0.2364,0.1949,0.2156
1/16/2017 8:50,0.2392,0.1903,0.2147
1/16/2017 8:55,0.2172,0.2054,0.2113
1/16/2017 9:00,0.2036,0.1843,0.1939
1/16/2017 9:05,0.2093,0.1837,0.1965
1/16/2017 9:10,0.2163,0.1937,0.2050
1/16/2017 9:15,0.2066,0.1908,0.1987
1/16/2017 9:20,0.2039,0.2063,0.2051
1/16/2017 9:25,0.2219,0.2504,0.2362
1/16/2017 9:30,0.2515,0.2324,0.2419
1/16/2017 9:35,0.2498,0.2168,0.2333
1/16/2017 9:40,0.2354,0.2089,0.2222
1/16/2017 9:45,0.2388,0.2002,0.2195
1/16/2017 9:50,0.2448,0.2031,0.2239
1/16/2017 9:55,0.2436,0.2192,0.2314
1/16/2017 10:00,0.2468,0.2186,0.2327
1/16/2017 10:05,0.2690,0.2261,0.2475
1/16/2017 10:10,0.2493,0.2403,0.2448
1/16/2017 10:15,0.2670,0.2407,0.2538
1/16/2017 10:20,0.2729,0.2320,0.2525
1/16/2017 10:25,0.2572,0.3079,0.2826
1/16/2017 10:30,0.3183,0.2989,0.3086
1/16/2017 10:35,0.3230,0.2953,0.3091
1/16/2017 10:40,0.2800,0.2797,0.2799
1/16/2017 10:45,0.2707,0.2592,0.2650
1/16/2017 10:50,0.2707,0.2561,0.2634
1/16/2017 10:55,0.2579,0.2671,0.2625
1/16/2017 11:00,0.2606,0.2376,0.2491
1/16/2017 11:05,0.2693,0.2372,0.2533
1/16/2017 11:10,0.2461,0.2416,0.2439
1/16/2017 11:15,0.2563,0.2378,0.2471
1/16/2017 11:20,0.2658,0.2555,0.2607
1/16/2017 11:25,0.2650,0.2993,0.2822
1/16/2017 11:30,0.2725,0.2855,0.2790
1/16/2017 11:35,0.2880,0.2797,0.2838
1/16/2017 11:40,0.2660,0.2743,0.2701
1/16/2017 11:45,0.2720,0.2499,0.2610
1/16/2017 11:50,0.2728,0.2380,0.2554
1/16/2017 11:55,0.2594,0.2443,0.2518
1/16/2017 12:00,0.2626,0.2270,0.2448
1/16/2017 12:05,0.2685,0.2250,0.2467
1/16/2017 12:10,0.2534,0.2292,0.2413
1/16/2017 12:15,0.2682,0.2377,0.2530
1/16/2017 12:20,0.2793,0.2372,0.2582
1/16/2017 12:25,0.2637,0.2670,0.2653
1/16/2017 12:30,0.2916,0.2452,0.2684
1/16/2017 12:35,0.2855,0.2434,0.2645
1/16/2017 12:40,0.2794,0.2434,0.2614
1/16/2017 12:45,0.2812,0.2353,0.2583
1/16/2017 12:50,0.2928,0.2311,0.2619
1/16/2017 12:55,0.2737,0.2404,0.2571
1/16/2017 13:00,0.2775,0.2311,0.2543
1/16/2017 13:05,0.3062,0.2457,0.2759
1/16/2017 13:10,0.3152,0.2573,0.2863
1/16/2017 13:15,0.3076,0.2523,0.2800
1/16/2017 13:20,0.2967,0.2452,0.2710
1/16/2017 13:25,0.2785,0.2749,0.2767
1/16/2017 13:30,0.3051,0.2601,0.2826
1/16/2017 13:35,0.3098,0.2623,0.2861
1/16/2017 13:40,0.2943,0.2638,0.2790
1/16/2017 13:45,0.2988,0.2822,0.2905
1/16/2017 13:50,0.3024,0.2498,0.2761
1/16/2017 13:55,0.2805,0.2502,0.2653
1/16/2017 14:00,0.2876,0.2373,0.2624
1/16/2017 14:05,0.3016,0.2510,0.2763
1/16/2017 14:10,0.2836,0.2687,0.2761
1/16/2017 14:15,0.3005,0.2568,0.2787
1/16/2017 14:20,0.3000,0.2598,0.2799
1/16/2017 14:25,0.2950,0.3413,0.3182
1/16/2017 14:30,0.3191,0.2876,0.3033
1/16/2017 14:35,0.3216,0.2827,0.3022
1/16/2017 14:40,0.3047,0.2843,0.2945
1/16/2017 14:45,0.3269,0.3012,0.3141
1/16/2017 14:50,0.3583,0.2937,0.3260
1/16/2017 14:55,0.3465,0.3128,0.3296
1/16/2017 15:00,0.3360,0.2943,0.3152
1/16/2017 15:05,0.3193,0.2702,0.2948
1/16/2017 15:10,0.2917,0.2728,0.2822
1/16/2017 15:15,0.3117,0.2719,0.2918
1/16/2017 15:20,0.3119,0.2668,0.2893
1/16/2017 15:25,0.3068,0.3213,0.3141
1/16/2017 15:30,0.3096,0.2920,0.3008
1/16/2017 15:35,0.3286,0.2933,0.3110
1/16/2017 15:40,0.3234,0.3073,0.3153
1/16/2017 15:45,0.3332,0.3224,0.3278
1/16/2017 15:50,0.3552,0.3361,0.3456
1/16/2017 15:55,0.3694,0.3556,0.3625
1/16/2017 16:00,0.3701,0.3498,0.3600
1/16/2017 16:05,0.3827,0.3411,0.3619
1/16/2017 16:10,0.3524,0.3529,0.3527
1/16/2017 16:15,0.3789,0.3548,0.3668
1/16/2017 16:20,0.3992,0.3515,0.3754
1/16/2017 16:25,0.3686,0.4431,0.4059
1/16/2017 16:30,0.3761,0.3720,0.3741
1/16/2017 16:35,0.3898,0.3637,0.3767
1/16/2017 16:40,0.3628,0.3737,0.3683
1/16/2017 16:45,0.3760,0.3613,0.3686
1/16/2017 16:50,0.3898,0.3511,0.3704
1/16/2017 16:55,0.3752,0.3776,0.3764
1/16/2017 17:00,0.4066,0.3882,0.3974
1/16/2017 17:05,0.4478,0.3729,0.4103
1/16/2017 17:10,0.3954,0.3725,0.3840
1/16/2017 17:15,0.3837,0.3569,0.3703
1/16/2017 17:20,0.3926,0.3458,0.3692
1/16/2017 17:25,0.3645,0.4547,0.4096
1/16/2017 17:30,0.4110,0.4445,0.4277
1/16/2017 17:35,0.4140,0.4419,0.4279
1/16/2017 17:40,0.3654,0.4346,0.4000
1/16/2017 17:45,0.3855,0.4185,0.4020
1/16/2017 17:50,0.3952,0.4084,0.4018
1/16/2017 17:55,0.3553,0.3454,0.3503
1/16/2017 18:00,0.3608,0.3225,0.3417
1/16/2017 18:05,0.3738,0.3319,0.3528
1/16/2017 18:10,0.3410,0.3391,0.3400
1/16/2017 18:15,0.3495,0.3247,0.3371
1/16/2017 18:20,0.3550,0.3174,0.3362
1/16/2017 18:25,0.3257,0.3804,0.3531
1/16/2017 18:30,0.3401,0.3467,0.3434
1/16/2017 18:35,0.3510,0.3448,0.3479
1/16/2017 18:40,0.3150,0.3522,0.3336
1/16/2017 18:45,0.3280,0.3356,0.3318
1/16/2017 18:50,0.3408,0.3276,0.3342
1/16/2017 18:55,0.2986,0.3292,0.3139
1/16/2017 19:00,0.3322,0.2983,0.3153
1/16/2017 19:05,0.3291,0.3007,0.3149
1/16/2017 19:10,0.3173,0.3195,0.3184
1/16/2017 19:15,0.3379,0.3135,0.3257
1/16/2017 19:20,0.3546,0.3138,0.3342
1/16/2017 19:25,0.3122,0.3551,0.3336
1/16/2017 19:30,0.3107,0.3072,0.3089
1/16/2017 19:35,0.3062,0.2940,0.3001
1/16/2017 19:40,0.2806,0.2850,0.2828
1/16/2017 19:45,0.2905,0.2883,0.2894
1/16/2017 19:50,0.2985,0.2661,0.2823
1/16/2017 19:55,0.2665,0.2676,0.2670
1/16/2017 20:00,0.2632,0.2501,0.2567
1/16/2017 20:05,0.2721,0.2495,0.2608
1/16/2017 20:10,0.2472,0.2634,0.2553
1/16/2017 20:15,0.2736,0.2558,0.2647
1/16/2017 20:20,0.2669,0.2540,0.2605
1/16/2017 20:25,0.2677,0.2866,0.2772
